Year of Event,Name of Event,Tournament Division,Type of Sport,Event Frequency,Host_Org,Host2,Host3,Facility,Facility Latitude,Facility Longitude,Location2,Location3,Location4,Location5,Location6,Location7,Start Date,End Date,Duration,Team Location,Team Province/State,Registration_Revenue,Date of Entry
2018,Peter Mancuso Tournament,Minor Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,Teeder Kennedy Youth Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,2018-11-02,2018-11-04,3,North York,ON,"$16,150 ",
2018,Peter Mancuso Tournament,Minor Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,Teeder Kennedy Youth Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,2018-11-02,2018-11-04,3,Vaughan,ON,"$16,150 ",
2018,Peter Mancuso Tournament,Minor Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,Teeder Kennedy Youth Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,2018-11-02,2018-11-04,3,Oakville,ON,"$16,150 ",
2018,Peter Mancuso Tournament,Minor Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,Teeder Kennedy Youth Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,2018-11-02,2018-11-04,3,Toronto,ON,"$16,150 ",
2018,Peter Mancuso Tournament,Minor Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,Teeder Kennedy Youth Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,2018-11-02,2018-11-04,3,Barrie,ON,"$16,150 ",
2018,Peter Mancuso Tournament,Minor Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Minor Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Minor Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Etobicoke,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Minor Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Stouffville,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Minor Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Niagara Falls,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Minor Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Minor Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Pickering,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Minor Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Markham,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Minor Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Oshawa,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Minor Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Markham,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Minor Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Cobourg,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Minor Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Chippawa Willoughby Memorial Arena,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,LaSalle,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,,2018-11-02,2018-11-04,3,Niagara Falls,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,,2018-11-02,2018-11-04,3,Markham,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,,2018-11-02,2018-11-04,3,Mississauga,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,,2018-11-02,2018-11-04,3,New Tecumseth,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,,2018-11-02,2018-11-04,3,Whitby,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,,2018-11-02,2018-11-04,3,Etobicoke,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,,2018-11-02,2018-11-04,3,Pickering,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,,2018-11-02,2018-11-04,3,Burlington,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,,,,2018-11-02,2018-11-04,3,Mississauga,ON,"$11,400 ",
2018,Peter Mancuso Tournament,Major Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,Niagara Falls,ON,"$8,550 ",
2018,Peter Mancuso Tournament,Major Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,North York,ON,"$8,550 ",
2018,Peter Mancuso Tournament,Major Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$8,550 ",
2018,Peter Mancuso Tournament,Major Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$8,550 ",
2018,Peter Mancuso Tournament,Major Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,Vaughan,ON,"$8,550 ",
2018,Peter Mancuso Tournament,Major Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,Stouffville,ON,"$8,550 ",
2018,Peter Mancuso Tournament,Major Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,Chatham,ON,"$8,550 ",
2018,Peter Mancuso Tournament,Major Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,Etobicoke,ON,"$8,550 ",
2018,Peter Mancuso Tournament,Major Atom AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$8,550 ",
2018,Peter Mancuso Tournament,Atom AE,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,London,ON,"$3,800 ",
2018,Peter Mancuso Tournament,Atom AE,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,Ajax,ON,"$3,800 ",
2018,Peter Mancuso Tournament,Atom AE,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,Clarington,ON,"$3,800 ",
2018,Peter Mancuso Tournament,Atom AE,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,,,,,,2018-11-02,2018-11-04,3,Aurora,ON,"$3,800 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Whitby,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Leamington,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Clarington,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,London,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Toronto,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Toronto,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Toronto,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Scarborough,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Toronto,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Barrie,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,New Tecumseth,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Vaughan,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Perinton,NY,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Toronto,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Pickering,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Niagara Falls,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Toronto,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Peterborough,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Welland Main Arena,Leisureplex Complex - Kinsmen & Jaycee Rinks,Chippawa Willoughby Memorial Arena,Crystal Ridge Arena/Community Centre,,,2018-11-02,2018-11-04,3,Windsor,ON,"$18,050 ",
2018,Peter Mancuso Tournament,Minor Peewee AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Niagara Falls,ON,"$7,600 ",
2018,Peter Mancuso Tournament,Minor Peewee AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Amherst,NY,"$7,600 ",
2018,Peter Mancuso Tournament,Minor Peewee AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Chatham,ON,"$7,600 ",
2018,Peter Mancuso Tournament,Minor Peewee AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Sarnia,ON,"$7,600 ",
2018,Peter Mancuso Tournament,Minor Peewee AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Mississauga,ON,"$7,600 ",
2018,Peter Mancuso Tournament,Minor Peewee AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Kitchener,ON,"$7,600 ",
2018,Peter Mancuso Tournament,Minor Peewee AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Cobourg,ON,"$7,600 ",
2018,Peter Mancuso Tournament,Minor Peewee AA,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,,Teeder Kennedy Youth Arena,,,,,2018-11-02,2018-11-04,3,Belleville,ON,"$7,600 ",
2018,Peter Mancuso Tournament,Major Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Chippawa Willoughby Memorial Arena,,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$15,200 ",
2018,Peter Mancuso Tournament,Major Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Chippawa Willoughby Memorial Arena,,,,,2018-11-02,2018-11-04,3,Toronto,ON,"$15,200 ",
2018,Peter Mancuso Tournament,Major Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Chippawa Willoughby Memorial Arena,,,,,2018-11-02,2018-11-04,3,Buffalo,NY,"$15,200 ",
2018,Peter Mancuso Tournament,Major Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Chippawa Willoughby Memorial Arena,,,,,2018-11-02,2018-11-04,3,Amherstburg,ON,"$15,200 ",
2018,Peter Mancuso Tournament,Major Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Chippawa Willoughby Memorial Arena,,,,,2018-11-02,2018-11-04,3,Ancaster,ON,"$15,200 ",
2018,Peter Mancuso Tournament,Major Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Chippawa Willoughby Memorial Arena,,,,,2018-11-02,2018-11-04,3,Vaughan,ON,"$15,200 ",
2018,Peter Mancuso Tournament,Major Peewee A,Ice Hockey,Annual,Niagara Falls Minor Hockey Association,,,Bob Gale Centre,43.11507872,-79.08314238,Teeder Kennedy Youth Arena,Chippawa Willoughby Memorial Arena,,,,,2018-11-02,2018-11-04,3,Mississauga,ON,"$15,200 ",
